hybrid1opt particle swarm  one angle with range 0.785398
 particle swarm solution min 1.9600000000e+02 max 2.0597976612e+02  fvalue min 2.3593185373e-03  time 2.631350e+00 cpu time 4.671875 function evals 4300
 particle swarm solution min 1.9400000000e+02 max 2.0228632109e+02  fvalue max 5.5381631290e-03  time 7.465263e+00 cpu time 9.765625 function evals 12900

Nodal information - optimization model
Node   X      Y     Restraints       Fx          Fy           U-x    U-y
 1    0.0    0.0    0    0           0.0          0.0                    0               0
 2    1.0    0.0    1    0           0.0          0.0           0.00010845968               0
 3    0.0    0.8    1    1          10.0          0.0           0.00062585106      0.00040740808
 4    1.0    0.8    1    1           0.0          0.0           0.00058353545      -0.00037995778
 5    0.0    1.5    1    1          10.0          0.0           0.0016001382      0.00068788456
 6    1.0    1.5    1    1           0.0          0.0           0.0015827403      -0.00061178795
 7    0.0    2.3    1    1          10.0          0.0           0.0028399712      0.00085317619
 8    1.0    2.3    1    1           0.0          0.0           0.0028206609      -0.00074253294
 9    0.0    3.0    1    1          10.0          0.0           0.0041889629      0.0009351817
10    1.0    3.0    1    1           0.0          0.0           0.0041732484      -0.00079900475
11    0.0    3.8    1    1          10.0          0.0           0.0055582242      0.00096362313
12    1.0    3.8    1    1           0.0          0.0           0.0055379018      -0.00081044399
